date,home_team,away_team,home_score,away_score,tournament,country,result
1998-10-10,Armenia,Iceland,0.0,0.0,UEFA Euro qualification,Armenia,D
1998-10-10,Azerbaijan,Hungary,0.0,4.0,UEFA Euro qualification,Azerbaijan,A
1998-10-10,Bosnia and Herzegovina,Czechia,1.0,3.0,UEFA Euro qualification,Bosnia and Herzegovina,A
1998-10-10,Cyprus,Austria,0.0,3.0,UEFA Euro qualification,Cyprus,A
1998-10-10,Denmark,Wales,1.0,2.0,UEFA Euro qualification,Denmark,A
1998-10-10,England,Bulgaria,0.0,0.0,UEFA Euro qualification,England,D
1998-10-10,Italy,Switzerland,2.0,0.0,UEFA Euro qualification,Italy,H
1998-10-10,Latvia,Georgia,1.0,0.0,UEFA Euro qualification,Latvia,H
1998-10-10,Liechtenstein,Slovakia,0.0,4.0,UEFA Euro qualification,Liechtenstein,A
1998-10-10,Lithuania,Faroe Islands,0.0,0.0,UEFA Euro qualification,Lithuania,D
1998-10-10,Malta,Croatia,1.0,4.0,UEFA Euro qualification,Malta,A
1998-10-10,Netherlands,Peru,2.0,0.0,Friendly,Netherlands,H
1998-10-10,Northern Ireland,Finland,1.0,0.0,UEFA Euro qualification,Northern Ireland,H
1998-10-10,Poland,Luxembourg,3.0,0.0,UEFA Euro qualification,Poland,H
1998-10-10,Portugal,Romania,0.0,1.0,UEFA Euro qualification,Portugal,A
1998-10-10,Russia,France,2.0,3.0,UEFA Euro qualification,Russia,A
1998-10-10,San Marino,Israel,0.0,5.0,UEFA Euro qualification,San Marino,A
1998-10-10,Scotland,Estonia,3.0,2.0,UEFA Euro qualification,Scotland,H
1998-10-10,Slovenia,Norway,1.0,2.0,UEFA Euro qualification,Slovenia,A
1998-10-10,Turkiye,Germany,1.0,0.0,UEFA Euro qualification,Turkiye,H
1998-10-13,Kuwait,IR Iran,3.0,0.0,Friendly,Kuwait,H
1998-10-13,Netherlands,Ghana,0.0,0.0,Friendly,Netherlands,D
1998-10-14,Brazil,Ecuador,5.0,1.0,Friendly,USA,H
1998-10-14,Bulgaria,Sweden,0.0,1.0,UEFA Euro qualification,Bulgaria,A
1998-10-14,Croatia,North Macedonia,3.0,2.0,UEFA Euro qualification,Croatia,H
1998-10-14,Czechia,Estonia,4.0,1.0,UEFA Euro qualification,Czechia,H
1998-10-14,France,Andorra,2.0,0.0,UEFA Euro qualification,France,H
1998-10-14,Greece,Georgia,3.0,0.0,UEFA Euro qualification,Greece,H
1998-10-14,Hungary,Romania,1.0,1.0,UEFA Euro qualification,Hungary,D
1998-10-14,Iceland,Russia,1.0,0.0,UEFA Euro qualification,Iceland,H
1998-10-14,Republic of Ireland,Malta,5.0,0.0,UEFA Euro qualification,Republic of Ireland,H
1998-10-14,Israel,Spain,1.0,2.0,UEFA Euro qualification,Israel,A
1998-10-14,Liechtenstein,Azerbaijan,2.0,1.0,UEFA Euro qualification,Liechtenstein,H
1998-10-14,Lithuania,Bosnia and Herzegovina,4.0,2.0,UEFA Euro qualification,Lithuania,H
1998-10-14,Luxembourg,England,0.0,3.0,UEFA Euro qualification,Luxembourg,A
1998-10-14,Moldova,Germany,1.0,3.0,UEFA Euro qualification,Moldova,A
1998-10-14,Norway,Albania,2.0,2.0,UEFA Euro qualification,Norway,D
1998-10-14,San Marino,Austria,1.0,4.0,UEFA Euro qualification,San Marino,A
1998-10-14,Scotland,Faroe Islands,2.0,1.0,UEFA Euro qualification,Scotland,H
1998-10-14,Slovakia,Portugal,0.0,3.0,UEFA Euro qualification,Slovakia,A
1998-10-14,Slovenia,Latvia,1.0,0.0,UEFA Euro qualification,Slovenia,H
1998-10-14,Switzerland,Denmark,1.0,1.0,UEFA Euro qualification,Switzerland,D
1998-10-14,Turkiye,Finland,1.0,3.0,UEFA Euro qualification,Turkiye,A
1998-10-14,Ukraine,Armenia,2.0,0.0,UEFA Euro qualification,Ukraine,H
1998-10-14,Wales,Belarus,3.0,2.0,UEFA Euro qualification,Wales,H
1998-10-17,Lebanon,Syria,3.0,3.0,United Arab Emirates Friendship Tournament,United Arab Emirates,D
1998-10-17,Qatar,Burkina Faso,2.0,2.0,Friendly,Qatar,D
1998-10-17,United Arab Emirates,Sudan,2.0,1.0,United Arab Emirates Friendship Tournament,United Arab Emirates,H
1998-10-19,Lebanon,Sudan,1.0,1.0,United Arab Emirates Friendship Tournament,United Arab Emirates,D
1998-10-19,Oman,Burkina Faso,4.0,2.0,Friendly,Oman,H
1998-10-19,United Arab Emirates,Syria,1.0,0.0,United Arab Emirates Friendship Tournament,United Arab Emirates,H
1998-10-21,Oman,Burkina Faso,0.0,0.0,Friendly,Oman,D
1998-10-21,Sudan,Syria,2.0,3.0,United Arab Emirates Friendship Tournament,United Arab Emirates,A
1998-10-21,United Arab Emirates,Lebanon,1.0,0.0,United Arab Emirates Friendship Tournament,United Arab Emirates,H
1998-10-23,Bahrain,Burkina Faso,2.0,1.0,Friendly,Bahrain,H
1998-10-28,Japan,Egypt,1.0,0.0,Friendly,Japan,H
1998-10-30,Bahrain,United Arab Emirates,0.0,1.0,Gulf Cup,Bahrain,A
1998-10-31,Kuwait,Saudi Arabia,1.0,2.0,Gulf Cup,Bahrain,A
1998-10-31,Oman,Qatar,2.0,1.0,Gulf Cup,Bahrain,H
1998-11-02,Bahrain,Saudi Arabia,1.0,1.0,Gulf Cup,Bahrain,D
1998-11-02,Kuwait,Qatar,6.0,2.0,Gulf Cup,Bahrain,H
1998-11-03,United Arab Emirates,Oman,3.0,2.0,Gulf Cup,Bahrain,H
1998-11-04,Bulgaria,Algeria,0.0,0.0,Friendly,Bulgaria,D
1998-11-05,Oman,Saudi Arabia,0.0,1.0,Gulf Cup,Bahrain,A
1998-11-05,Qatar,United Arab Emirates,0.0,0.0,Gulf Cup,Bahrain,D
1998-11-06,Bahrain,Kuwait,0.0,2.0,Gulf Cup,Bahrain,A
1998-11-06,USA,Australia,0.0,0.0,Friendly,USA,D
1998-11-07,Tunisia,Zimbabwe,1.0,1.0,Friendly,Tunisia,D
1998-11-08,Bahrain,Qatar,0.0,0.0,Gulf Cup,Bahrain,D
1998-11-08,Saudi Arabia,United Arab Emirates,1.0,0.0,Gulf Cup,Bahrain,H
1998-11-09,Oman,Kuwait,0.0,5.0,Gulf Cup,Bahrain,A
1998-11-10,Slovakia,Poland,1.0,3.0,Friendly,Slovakia,A
1998-11-10,Tunisia,Latvia,3.0,0.0,Friendly,Tunisia,H
1998-11-11,Qatar,Saudi Arabia,0.0,0.0,Gulf Cup,Bahrain,D
1998-11-12,Bahrain,Oman,2.0,2.0,Gulf Cup,Bahrain,D
1998-11-12,United Arab Emirates,Kuwait,1.0,4.0,Gulf Cup,Bahrain,A
1998-11-15,Sri Lanka,Maldives,2.0,2.0,Friendly,Sri Lanka,D
1998-11-16,India,Uzbekistan,0.0,0.0,Friendly,India,D
1998-11-17,El Salvador,Mexico,0.0,2.0,Friendly,USA,A
1998-11-17,Guatemala,Honduras,3.0,3.0,Friendly,USA,D
1998-11-18,Albania,Greece,0.0,0.0,UEFA Euro qualification,Albania,D
1998-11-18,Brazil,Russia,5.0,1.0,Friendly,Brazil,H
1998-11-18,Egypt,Norway,1.0,1.0,Friendly,Egypt,D
1998-11-18,El Salvador,Honduras,1.0,2.0,Friendly,USA,A
1998-11-18,England,Czechia,2.0,0.0,Friendly,England,H
1998-11-18,Georgia,Estonia,3.0,1.0,Friendly,Georgia,H
1998-11-18,Germany,Netherlands,1.0,1.0,Friendly,Germany,D
1998-11-18,Guatemala,Mexico,2.0,2.0,Friendly,USA,D
1998-11-18,Hungary,Switzerland,2.0,0.0,Friendly,Hungary,H
1998-11-18,Italy,Spain,2.0,2.0,Friendly,Italy,D
1998-11-18,Luxembourg,Belgium,0.0,0.0,Friendly,Luxembourg,D
1998-11-18,Malta,North Macedonia,1.0,2.0,UEFA Euro qualification,Malta,A
1998-11-18,Northern Ireland,Moldova,2.0,2.0,UEFA Euro qualification,Northern Ireland,D
1998-11-18,Portugal,Israel,2.0,0.0,Friendly,Portugal,H
1998-11-18,San Marino,Cyprus,0.0,1.0,UEFA Euro qualification,San Marino,A
1998-11-18,Serbia,Republic of Ireland,1.0,0.0,UEFA Euro qualification,Serbia,H
1998-11-19,"Hong Kong, China",Vietnam,1.0,1.0,Friendly,"Hong Kong, China",D
1998-11-19,India,Uzbekistan,0.0,4.0,Friendly,India,A
1998-11-21,Armenia,Estonia,2.0,1.0,Friendly,Armenia,H
1998-11-21,Thailand,Turkmenistan,3.0,3.0,Friendly,Thailand,D
1998-11-22,China PR,Korea Republic,0.0,0.0,Friendly,China PR,D
1998-11-25,Singapore,United Arab Emirates,0.0,4.0,Friendly,Singapore,A
1998-11-27,Thailand,Nepal,2.0,0.0,Friendly,Thailand,H
1998-11-28,Azerbaijan,Estonia,2.0,1.0,Friendly,Azerbaijan,H
1998-12-02,United Arab Emirates,Korea DPR,3.0,3.0,Friendly,Thailand,D
1998-12-03,Mali,Ghana,0.0,2.0,Friendly,Mali,A
1998-12-06,British Virgin Islands,St Vincent and the Grenadines,0.0,5.0,Friendly,British Virgin Islands,A
1998-12-13,Burundi,Senegal,1.0,0.0,African Cup of Nations qualification,Burundi,H
1998-12-16,South Africa,Egypt,2.0,1.0,Friendly,South Africa,H
1998-12-23,Israel,Serbia,2.0,0.0,Friendly,Israel,H
1998-12-27,Kuwait,Egypt,1.0,1.0,Friendly,Kuwait,D
1999-01-03,Cote d'Ivoire,Togo,3.0,1.0,Friendly,Cote d'Ivoire,H
1999-01-04,Burkina Faso,Gabon,2.0,1.0,Friendly,Burkina Faso,H
1999-01-10,Burkina Faso,Mali,1.0,0.0,Friendly,Burkina Faso,H
1999-01-10,Senegal,Guinea,1.0,0.0,Friendly,Senegal,H
1999-01-12,Bermuda,Antigua and Barbuda,1.0,0.0,Friendly,Bermuda,H
1999-01-13,Senegal,Guinea,1.0,0.0,Friendly,Senegal,H
1999-01-14,Bermuda,Antigua and Barbuda,0.0,1.0,Friendly,Bermuda,A
1999-01-15,Burkina Faso,Mali,4.0,1.0,Friendly,Burkina Faso,H
1999-01-18,Israel,Estonia,7.0,0.0,Friendly,Israel,H
1999-01-20,France,Morocco,1.0,0.0,Friendly,France,H
1999-01-20,Israel,Norway,0.0,1.0,Friendly,Israel,A
1999-01-22,Estonia,Norway,3.0,3.0,Friendly,Israel,D
1999-01-23,Eritrea,Cameroon,0.0,0.0,African Cup of Nations qualification,Eritrea,D
1999-01-23,Mauritius,South Africa,1.0,1.0,African Cup of Nations qualification,Mauritius,D
1999-01-23,Nigeria,Burundi,2.0,0.0,African Cup of Nations qualification,Nigeria,H
1999-01-23,Senegal,Burkina Faso,1.0,1.0,African Cup of Nations qualification,Senegal,D
1999-01-23,Zimbabwe,Malawi,3.0,0.0,Friendly,Zimbabwe,H
1999-01-24,Angola,Gabon,3.0,1.0,African Cup of Nations qualification,Angola,H
1999-01-24,Bolivia,USA,0.0,0.0,Friendly,Bolivia,D
1999-01-24,Congo,Mali,0.0,0.0,African Cup of Nations qualification,Congo,D
1999-01-24,Congo DR,Kenya,2.0,1.0,African Cup of Nations qualification,Congo DR,H
1999-01-24,Ghana,Mozambique,1.0,0.0,African Cup of Nations qualification,Ghana,H
1999-01-24,Guinea,Morocco,1.0,1.0,African Cup of Nations qualification,Guinea,D
1999-01-24,Cote d'Ivoire,Namibia,3.0,0.0,African Cup of Nations qualification,Cote d'Ivoire,H
1999-01-24,Liberia,Uganda,2.0,0.0,African Cup of Nations qualification,Liberia,H
1999-01-24,Madagascar,Zambia,1.0,2.0,African Cup of Nations qualification,Madagascar,A
1999-01-24,Zimbabwe,Malawi,1.0,0.0,Friendly,Zimbabwe,H
1999-01-27,Malta,Bosnia and Herzegovina,2.0,1.0,Friendly,Malta,H
1999-01-28,Costa Rica,Ecuador,0.0,0.0,Friendly,Costa Rica,D
1999-01-29,Vietnam,Singapore,1.0,0.0,Friendly,Vietnam,H
1999-01-31,Ethiopia,Kenya,2.0,2.0,Friendly,Ethiopia,D
1999-02-03,Cyprus,Belgium,0.0,1.0,Cyprus International Tournament,Cyprus,A
1999-02-03,Greece,Finland,2.0,1.0,Cyprus International Tournament,Cyprus,H
1999-02-03,Malta,Poland,0.0,1.0,Friendly,Malta,A
1999-02-03,Venezuela,Argentina,0.0,2.0,Friendly,Venezuela,A
1999-02-05,British Virgin Islands,Montserrat,3.0,1.0,CFU Caribbean Cup qualification,British Virgin Islands,H
1999-02-05,Cyprus,Finland,2.0,1.0,Cyprus International Tournament,Cyprus,H
1999-02-05,Greece,Belgium,1.0,0.0,Cyprus International Tournament,Cyprus,H
1999-02-06,Slovenia,Switzerland,0.0,2.0,Friendly,Oman,A
1999-02-06,USA,Germany,3.0,0.0,Friendly,USA,H
1999-02-07,British Virgin Islands,Montserrat,3.0,0.0,CFU Caribbean Cup qualification,British Virgin Islands,H
1999-02-07,Lesotho,Namibia,1.0,0.0,COSAFA Cup qualification,Lesotho,H
1999-02-08,Oman,Slovenia,0.0,7.0,Friendly,Oman,A
1999-02-09,Belgium,Czechia,0.0,1.0,Friendly,Belgium,A
1999-02-09,Colombia,Germany,3.0,3.0,Friendly,USA,D
1999-02-09,Israel,Belarus,2.0,1.0,Friendly,Israel,H
1999-02-10,Albania,North Macedonia,2.0,0.0,Friendly,Albania,H
1999-02-10,Croatia,Denmark,0.0,1.0,Friendly,Croatia,A
1999-02-10,Cyprus,San Marino,4.0,0.0,UEFA Euro qualification,Cyprus,H
1999-02-10,England,France,0.0,2.0,Friendly,England,A
1999-02-10,Finland,Poland,1.0,1.0,Friendly,Malta,D
1999-02-10,Republic of Ireland,Paraguay,2.0,0.0,Friendly,Republic of Ireland,H
1999-02-10,Italy,Norway,0.0,0.0,Friendly,Italy,D
1999-02-10,Jamaica,Costa Rica,1.0,1.0,Friendly,Jamaica,D
1999-02-10,Malta,Serbia,0.0,3.0,UEFA Euro qualification,Malta,A
1999-02-10,Mexico,Argentina,0.0,1.0,Friendly,USA,A
1999-02-10,Oman,Switzerland,1.0,2.0,Friendly,Oman,A
1999-02-10,Peru,Ecuador,1.0,2.0,Friendly,Peru,A
1999-02-10,Portugal,Netherlands,0.0,0.0,Friendly,France,D
1999-02-10,Tunisia,Sweden,0.0,1.0,Friendly,Tunisia,A
1999-02-13,St Lucia,Antigua and Barbuda,0.0,0.0,Friendly,St Lucia,D
1999-02-15,Kuwait,IR Iran,1.0,2.0,Friendly,Kuwait,A
1999-02-16,Bulgaria,Egypt,1.0,3.0,Lunar New Year Cup,"Hong Kong, China",A
1999-02-17,Ecuador,Peru,1.0,2.0,Friendly,Ecuador,A
1999-02-17,Guatemala,Chile,1.0,1.0,Friendly,Guatemala,D
1999-02-19,Egypt,Mexico,0.0,3.0,Lunar New Year Cup,"Hong Kong, China",A
1999-02-20,Botswana,South Africa,1.0,2.0,COSAFA Cup qualification,Botswana,A
1999-02-20,Gabon,Burkina Faso,1.0,1.0,Friendly,Gabon,D
1999-02-20,Zimbabwe,Zambia,1.0,1.0,Friendly,Zimbabwe,D
1999-02-21,USA,Chile,2.0,1.0,Friendly,USA,H
1999-02-22,Suriname,Guyana,2.0,1.0,Friendly,Suriname,H
1999-02-23,Thailand,Korea DPR,2.0,2.0,King's Cup,Thailand,D
1999-02-24,Bahamas,Turks and Caicos Islands,3.0,0.0,CFU Caribbean Cup qualification,Bahamas,H
1999-02-24,Costa Rica,Jamaica,9.0,0.0,Friendly,Costa Rica,H
1999-02-24,Israel,Latvia,2.0,0.0,Friendly,Israel,H
1999-02-24,St Lucia,Grenada,1.0,2.0,Friendly,St Lucia,A
1999-02-26,US Virgin Islands,Turks and Caicos Islands,2.0,2.0,CFU Caribbean Cup qualification,Bahamas,D
1999-02-27,South Africa,Gabon,4.0,1.0,African Cup of Nations qualification,South Africa,H
1999-02-28,Angola,Mauritius,0.0,2.0,African Cup of Nations qualification,Angola,A
1999-02-28,Bahamas,US Virgin Islands,0.0,0.0,CFU Caribbean Cup qualification,Bahamas,D
1999-02-28,British Virgin Islands,Antigua and Barbuda,0.0,2.0,Friendly,British Virgin Islands,A
1999-02-28,Burundi,Burkina Faso,1.0,2.0,African Cup of Nations qualification,Burundi,A
1999-02-28,Cameroon,Mozambique,1.0,0.0,African Cup of Nations qualification,Cameroon,H
1999-02-28,Congo,Cote d'Ivoire,1.0,0.0,African Cup of Nations qualification,Congo,H
1999-02-28,Ghana,Eritrea,5.0,0.0,African Cup of Nations qualification,Ghana,H
1999-02-28,Guyana,Barbados,2.0,2.0,CFU Caribbean Cup qualification,Guyana,D
1999-02-28,Kenya,Zambia,0.0,1.0,African Cup of Nations qualification,Kenya,A
1999-02-28,Liberia,Algeria,1.0,1.0,African Cup of Nations qualification,Liberia,D
1999-02-28,Madagascar,Congo DR,3.0,1.0,African Cup of Nations qualification,Madagascar,H
1999-02-28,Senegal,Nigeria,1.0,1.0,African Cup of Nations qualification,Senegal,D
1999-02-28,Togo,Morocco,2.0,3.0,African Cup of Nations qualification,Togo,A
1999-03-03,Bolivia,Jamaica,0.0,0.0,Friendly,Guatemala,D
1999-03-03,Bulgaria,Slovakia,2.0,0.0,Friendly,Bulgaria,H
